category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_common_layers,raw_shape_match,sample_id,selected_layers,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
logs,1,127,8,1016,same_model,978,0.9625984251968503,38,0.03740157480314961,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0250f87838b3c4e749b5,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,107,0.84251968503937,127,122,0.9606299212598425,107,0.84251968503937,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,same_model,954,0.9389763779527559,62,0.0610236220472441,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,027150b07a186d142ae6,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,95,0.7480314960629921,127,118,0.9291338582677166,95,0.7480314960629921,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,same_model,980,0.9645669291338582,36,0.03543307086614173,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,02a3fef10ad703b70508,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,106,0.8346456692913385,127,121,0.952755905511811,106,0.8346456692913385,0.989501312335958,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,78,8,624,same_model,596,0.9551282051282052,28,0.04487179487179487,110,True,78,79,32,32,0,"[110, 40, 8]",0,True,32,True,79,110,32,0,0,32,"[79, 40, 8]",1,40,False,03475cd4ee88e0e9400a,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,78,78,64,0.8205128205128205,78,72,0.9230769230769231,64,0.8205128205128205,0.9829059829059827,76.66666666666667,0.9903846153846154,77.25,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,same_model,990,0.9744094488188977,26,0.025590551181102362,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,0364b7d8d89c84a3bd6d,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,113,0.889763779527559,127,124,0.9763779527559056,113,0.889763779527559,0.9947506561679791,126.33333333333333,0.9970472440944882,126.625,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,966,0.9507874015748031,50,0.04921259842519685,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,0394d59a86c26188b0e5,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,101,0.7952755905511811,127,115,0.905511811023622,101,0.7952755905511811,0.9790026246719161,124.33333333333333,0.9881889763779528,125.5,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,same_model,959,0.9438976377952756,57,0.05610236220472441,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03abe1c0830e3621b532,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,95,0.7480314960629921,127,113,0.889763779527559,95,0.7480314960629921,0.9755030621172354,123.88888888888889,0.9862204724409449,125.25,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,same_model,961,0.9458661417322834,55,0.054133858267716536,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03adb09fa2be78c52cff,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,100,0.7874015748031497,127,121,0.952755905511811,100,0.7874015748031497,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,964,0.9488188976377953,52,0.051181102362204724,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03be0a1c2e15e0e45156,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,102,0.8031496062992126,127,121,0.952755905511811,102,0.8031496062992126,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,same_model,985,0.969488188976378,31,0.03051181102362205,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03c274dea50b8653f42a,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,109,0.8582677165354331,127,122,0.9606299212598425,109,0.8582677165354331,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,same_model,930,0.9153543307086615,86,0.08464566929133858,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03d767a5e1b20a947895,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,82,0.6456692913385826,127,105,0.8267716535433071,82,0.6456692913385826,0.9615048118985124,122.11111111111111,0.9783464566929134,124.25,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,same_model,982,0.9665354330708661,34,0.03346456692913386,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,043a64a79e93471ae3d3,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,109,0.8582677165354331,127,122,0.9606299212598425,109,0.8582677165354331,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,127,8,1016,same_model,956,0.9409448818897638,60,0.05905511811023622,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0458db6cb441016028c1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,96,0.7559055118110236,127,118,0.9291338582677166,96,0.7559055118110236,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,same_model,980,0.9645669291338582,36,0.03543307086614173,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,052429e5e8da268aba0c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,106,0.8346456692913385,127,120,0.9448818897637795,106,0.8346456692913385,0.9877515310586177,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,957,0.9419291338582677,59,0.058070866141732284,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0535c319f96a2e59930c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,99,0.7795275590551181,127,121,0.952755905511811,99,0.7795275590551181,0.989501312335958,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,974,0.9586614173228346,42,0.04133858267716536,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,053a2c30dc8141a42ebd,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,105,0.8267716535433071,127,123,0.968503937007874,105,0.8267716535433071,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,same_model,967,0.9517716535433071,49,0.04822834645669291,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0550f5a69608c8b20c6c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,104,0.8188976377952756,127,126,0.9921259842519685,104,0.8188976377952756,0.9982502187226596,126.77777777777777,0.9990157480314961,126.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,same_model,970,0.9547244094488189,46,0.045275590551181105,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,05736d3838eb45691aa1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,103,0.8110236220472441,127,124,0.9763779527559056,103,0.8110236220472441,0.9947506561679791,126.33333333333333,0.9970472440944882,126.625,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,same_model,963,0.9478346456692913,53,0.05216535433070866,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,05896e4c2e31c0463be8,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,100,0.7874015748031497,127,122,0.9606299212598425,100,0.7874015748031497,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,same_model,971,0.9557086614173228,45,0.04429133858267716,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0593f0e9c85452fe8e24,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,103,0.8110236220472441,127,119,0.937007874015748,103,0.8110236220472441,0.9860017497812774,125.22222222222223,0.9921259842519685,126.0,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,same_model,973,0.9576771653543307,43,0.04232283464566929,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,05cb08913232321b25ad,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,104,0.8188976377952756,127,123,0.968503937007874,104,0.8188976377952756,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,same_model,976,0.9606299212598425,40,0.03937007874015748,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,066466fff38704063913,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,107,0.84251968503937,127,123,0.968503937007874,107,0.84251968503937,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,same_model,970,0.9547244094488189,46,0.045275590551181105,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,067a5b649600bb1d1857,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,103,0.8110236220472441,127,123,0.968503937007874,103,0.8110236220472441,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
summarization,1,127,8,1016,same_model,964,0.9488188976377953,52,0.051181102362204724,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,40,False,06a9a91525cb5e2f7857,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,101,0.7952755905511811,127,121,0.952755905511811,101,0.7952755905511811,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,101,8,808,same_model,771,0.9542079207920792,37,0.04579207920792079,133,True,101,102,32,32,0,"[133, 40, 8]",0,True,32,True,102,133,32,0,0,32,"[102, 40, 8]",1,40,False,06b3454c80bf47dde168,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,101,101,82,0.8118811881188119,101,95,0.9405940594059405,82,0.8118811881188119,0.9867986798679867,99.66666666666667,0.9925742574257426,100.25,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,same_model,968,0.952755905511811,48,0.047244094488188976,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,071a13009e9aea8f5165,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,103,0.8110236220472441,127,122,0.9606299212598425,103,0.8110236220472441,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,same_model,969,0.9537401574803149,47,0.04625984251968504,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0736935a3f57cdd1e037,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,105,0.8267716535433071,127,122,0.9606299212598425,105,0.8267716535433071,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,same_model,973,0.9576771653543307,43,0.04232283464566929,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,074ec475ad3f56370376,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,102,0.8031496062992126,127,120,0.9448818897637795,102,0.8031496062992126,0.9877515310586176,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,same_model,966,0.9507874015748031,50,0.04921259842519685,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0762b3cc828308f2763c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,102,0.8031496062992126,127,122,0.9606299212598425,102,0.8031496062992126,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,same_model,903,0.8887795275590551,113,0.11122047244094488,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,083c33f4bd275d391520,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,71,0.5590551181102362,127,121,0.952755905511811,71,0.5590551181102362,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,965,0.9498031496062992,51,0.05019685039370079,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,089c4d555dc2fc5c1001,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,100,0.7874015748031497,127,121,0.952755905511811,100,0.7874015748031497,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,969,0.9537401574803149,47,0.04625984251968504,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,08a516ed65ded1d98939,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,103,0.8110236220472441,127,120,0.9448818897637795,103,0.8110236220472441,0.9877515310586177,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,same_model,968,0.952755905511811,48,0.047244094488188976,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,08a644a1ffe3bc02f01e,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,105,0.8267716535433071,127,122,0.9606299212598425,105,0.8267716535433071,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,same_model,866,0.8523622047244095,150,0.14763779527559054,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08ae3430f704796fb489,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,55,0.4330708661417323,127,120,0.9448818897637795,55,0.4330708661417323,0.9877515310586177,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,same_model,962,0.9468503937007874,54,0.0531496062992126,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08c8f1ae4ca8bd819a8a,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,99,0.7795275590551181,127,120,0.9448818897637795,99,0.7795275590551181,0.9877515310586178,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,same_model,966,0.9507874015748031,50,0.04921259842519685,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08d902e0c3d70a68f540,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,100,0.7874015748031497,127,119,0.937007874015748,100,0.7874015748031497,0.9860017497812774,125.22222222222223,0.9921259842519685,126.0,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,same_model,976,0.9606299212598425,40,0.03937007874015748,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,091705e70651d77aefc8,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,106,0.8346456692913385,127,123,0.968503937007874,106,0.8346456692913385,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,127,8,1016,same_model,978,0.9625984251968503,38,0.03740157480314961,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,09270f39b1e71042f791,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,106,0.8346456692913385,127,120,0.9448818897637795,106,0.8346456692913385,0.9877515310586178,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,same_model,964,0.9488188976377953,52,0.051181102362204724,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,092fb725ed92d83c270d,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,100,0.7874015748031497,127,120,0.9448818897637795,100,0.7874015748031497,0.9877515310586177,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,same_model,965,0.9498031496062992,51,0.05019685039370079,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,094af980d2e4560ac60c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,101,0.7952755905511811,127,120,0.9448818897637795,101,0.7952755905511811,0.9877515310586178,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,same_model,977,0.9616141732283464,39,0.038385826771653545,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,098f8d40e91916047686,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,105,0.8267716535433071,127,120,0.9448818897637795,105,0.8267716535433071,0.9877515310586178,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,same_model,965,0.9498031496062992,51,0.05019685039370079,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,09a5e6954731576a323b,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,101,0.7952755905511811,127,118,0.9291338582677166,101,0.7952755905511811,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,same_model,993,0.9773622047244095,23,0.022637795275590553,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,40,False,09c942ef1a98da6659d1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,127,114,0.8976377952755905,127,123,0.968503937007874,114,0.8976377952755905,0.9930008748906387,126.11111111111111,0.9960629921259843,126.5,Qwen/Qwen3.6-35B-A3B-FP8
