category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_shape_match,sample_id,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
logs,40,127,8,40640,cross_model,28911,0.7113927165354331,11729,0.28860728346456693,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0250f87838b3c4e749b5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1272,0.2503937007874016,5080,3279,0.6454724409448819,0,0.0,0.9142185635886423,4644.230303030303,0.9506889763779528,4829.5,Qwen/Qwen3.6-35B-A3B-FP8
chat,40,127,8,40640,cross_model,29634,0.7291830708661418,11006,0.27081692913385824,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,027150b07a186d142ae6,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1392,0.2740157480314961,5080,3459,0.6809055118110237,0,0.0,0.922878040594576,4688.220446220446,0.9554872047244094,4853.875,Qwen/Qwen3.6-35B-A3B-FP8
needle,40,127,8,40640,cross_model,28214,0.694242125984252,12426,0.30575787401574805,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,02a3fef10ad703b70508,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1127,0.2218503937007874,5080,3158,0.6216535433070867,0,0.0,0.9083528195339217,4614.432323232323,0.9472687007874016,4812.125,Qwen/Qwen3.6-35B-A3B-FP8
logs,40,127,8,40640,cross_model,25288,0.622244094488189,15352,0.37775590551181104,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03475cd4ee88e0e9400a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,851,0.1675196850393701,5080,2681,0.5277559055118111,0,0.0,0.8665777354753732,4402.214896214896,0.9187007874015748,4667.0,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,40,127,8,40640,cross_model,29096,0.7159448818897638,11544,0.2840551181102362,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0364b7d8d89c84a3bd6d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1345,0.26476377952755903,5080,3359,0.6612204724409448,0,0.0,0.9160870363232567,4653.722144522145,0.9514271653543307,4833.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,29424,0.724015748031496,11216,0.27598425196850396,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0394d59a86c26188b0e5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1310,0.2578740157480315,5080,3366,0.6625984251968504,0,0.0,0.918145494051006,4664.17910977911,0.9528051181102363,4840.25,Qwen/Qwen3.6-35B-A3B-FP8
code,40,127,8,40640,cross_model,30217,0.7435285433070866,10423,0.2564714566929134,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03abe1c0830e3621b532,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1490,0.2933070866141732,5080,3458,0.6807086614173228,0,0.0,0.9204079035575099,4675.67215007215,0.9537155511811024,4844.875,Qwen/Qwen3.6-35B-A3B-FP8
chat,40,127,8,40640,cross_model,29397,0.723351377952756,11243,0.2766486220472441,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03adb09fa2be78c52cff,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1296,0.2551181102362205,5080,3436,0.6763779527559055,0,0.0,0.9223781118269306,4685.680808080808,0.9554133858267716,4853.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,27774,0.6834153543307087,12866,0.31658464566929134,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03be0a1c2e15e0e45156,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1045,0.20570866141732283,5080,3100,0.610236220472441,0,0.0,0.9025538416089598,4584.9735153735155,0.9433070866141732,4792.0,Qwen/Qwen3.6-35B-A3B-FP8
needle,40,127,8,40640,cross_model,28314,0.6967027559055118,12326,0.3032972440944882,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03c274dea50b8653f42a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1190,0.234251968503937,5080,3232,0.6362204724409449,0,0.0,0.9104907341127814,4625.292929292929,0.9482529527559055,4817.125,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,40,127,8,40640,cross_model,21075,0.5185777559055118,19565,0.4814222440944882,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03d767a5e1b20a947895,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,362,0.07125984251968503,5080,1839,0.362007874015748,0,0.0,0.8111702470757587,4120.744855144855,0.8834399606299213,4487.875,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,40,127,8,40640,cross_model,27947,0.6876722440944882,12693,0.3123277559055118,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,043a64a79e93471ae3d3,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1170,0.23031496062992127,5080,3064,0.6031496062992125,0,0.0,0.8993925802980921,4568.914307914308,0.9409940944881889,4780.25,Qwen/Qwen3.6-35B-A3B-FP8
logs,40,127,8,40640,cross_model,28959,0.7125738188976378,11681,0.2874261811023622,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0458db6cb441016028c1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1263,0.24862204724409448,5080,3291,0.6478346456692914,0,0.0,0.9136432858480102,4641.307892107892,0.95,4826.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,40,127,8,40640,cross_model,28683,0.7057824803149606,11957,0.2942175196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,052429e5e8da268aba0c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1298,0.255511811023622,5080,3306,0.6507874015748032,0,0.0,0.9116189934300171,4631.024486624487,0.9482529527559055,4817.125,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,27660,0.6806102362204725,12980,0.31938976377952755,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0535c319f96a2e59930c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1066,0.20984251968503936,5080,3113,0.6127952755905511,0,0.0,0.9031747517574288,4588.127738927739,0.9437992125984253,4794.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,29882,0.7352854330708661,10758,0.26471456692913387,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,053a2c30dc8141a42ebd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1434,0.28228346456692915,5080,3490,0.687007874015748,0,0.0,0.9238628563038012,4693.22331002331,0.9557824803149606,4855.375,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,40,104,8,33280,cross_model,25230,0.7581129807692307,8050,0.24188701923076922,136,True,104,105,32,32,0,"[136, 40, 8]",0,True,32,True,105,136,32,0,0,32,"[105, 40, 8]",1,False,0550f5a69608c8b20c6c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,104,4160,1329,0.3194711538461538,4160,2973,0.7146634615384615,0,0.0,0.9330332167832168,3881.418181818182,0.9618088942307692,4001.125,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,40,127,8,40640,cross_model,29237,0.7194143700787402,11403,0.28058562992125985,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05736d3838eb45691aa1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1376,0.27086614173228346,5080,3277,0.6450787401574803,0,0.0,0.9095483781310552,4620.505760905761,0.9469488188976378,4810.5,Qwen/Qwen3.6-35B-A3B-FP8
code,40,127,8,40640,cross_model,28854,0.7099901574803149,11786,0.29000984251968503,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05896e4c2e31c0463be8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1348,0.26535433070866143,5080,3343,0.6580708661417323,0,0.0,0.9043223006215132,4593.957287157287,0.9402066929133859,4776.25,Qwen/Qwen3.6-35B-A3B-FP8
chat,40,127,8,40640,cross_model,27587,0.6788139763779527,13053,0.32118602362204723,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0593f0e9c85452fe8e24,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1059,0.20846456692913387,5080,3068,0.6039370078740157,0,0.0,0.9008240578319318,4576.186213786214,0.9422244094488189,4786.5,Qwen/Qwen3.6-35B-A3B-FP8
code,40,127,8,40640,cross_model,28943,0.7121801181102362,11697,0.28781988188976376,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,05cb08913232321b25ad,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1248,0.24566929133858267,5080,3283,0.646259842519685,0,0.0,0.9151209857509071,4648.814607614608,0.9512795275590551,4832.5,Qwen/Qwen3.6-35B-A3B-FP8
code,40,127,8,40640,cross_model,29125,0.7166584645669292,11515,0.2833415354330709,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,066466fff38704063913,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1400,0.2755905511811024,5080,3331,0.6557086614173229,0,0.0,0.9094689955713577,4620.1024975024975,0.9453001968503937,4802.125,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,40,127,8,40640,cross_model,29448,0.7246062992125984,11192,0.27539370078740155,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,067a5b649600bb1d1857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1371,0.2698818897637795,5080,3351,0.6596456692913386,0,0.0,0.917691084069037,4661.870707070707,0.9526574803149607,4839.5,Qwen/Qwen3.6-35B-A3B-FP8
summarization,40,127,8,40640,cross_model,28810,0.7089074803149606,11830,0.29109251968503935,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,False,06a9a91525cb5e2f7857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1280,0.25196850393700787,5080,3275,0.6446850393700787,0,0.0,0.9096302865987905,4620.921855921856,0.9467027559055118,4809.25,Qwen/Qwen3.6-35B-A3B-FP8
logs,40,118,8,37760,cross_model,28037,0.7425052966101695,9723,0.2574947033898305,150,True,118,119,32,32,0,"[150, 40, 8]",0,True,32,True,119,150,32,0,0,32,"[119, 40, 8]",1,False,06b3454c80bf47dde168,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,118,4720,1392,0.29491525423728815,4720,3296,0.6983050847457627,0,0.0,0.9274547298276113,4377.586324786324,0.9583421610169491,4523.375,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,40,127,8,40640,cross_model,30357,0.7469734251968504,10283,0.2530265748031496,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,071a13009e9aea8f5165,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1554,0.3059055118110236,5080,3575,0.7037401574803149,0,0.0,0.9290948858665395,4719.80202020202,0.9593257874015748,4873.375,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,40,127,8,40640,cross_model,30643,0.7540108267716535,9997,0.24598917322834646,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0736935a3f57cdd1e037,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1580,0.3110236220472441,5080,3616,0.7118110236220473,0,0.0,0.9313882617819625,4731.45236985237,0.9605807086614173,4879.75,Qwen/Qwen3.6-35B-A3B-FP8
needle,40,127,8,40640,cross_model,28155,0.6927903543307087,12485,0.3072096456692913,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,074ec475ad3f56370376,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1139,0.22421259842519686,5080,3160,0.6220472440944882,0,0.0,0.9064030763637062,4604.527627927628,0.9455216535433071,4803.25,Qwen/Qwen3.6-35B-A3B-FP8
code,40,127,8,40640,cross_model,28733,0.7070127952755906,11907,0.2929872047244094,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0762b3cc828308f2763c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1338,0.26338582677165356,5080,3275,0.6446850393700787,0,0.0,0.8997182694820489,4570.568808968809,0.9369094488188976,4759.5,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,40,127,8,40640,cross_model,18780,0.46210629921259844,21860,0.5378937007874016,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,083c33f4bd275d391520,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,177,0.03484251968503937,5080,1543,0.30374015748031497,0,0.0,0.7709698831352374,3916.5270063270063,0.8505167322834646,4320.625,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,28649,0.7049458661417323,11991,0.29505413385826773,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,089c4d555dc2fc5c1001,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1250,0.24606299212598426,5080,3248,0.6393700787401575,0,0.0,0.912382088602561,4634.90101010101,0.9495570866141733,4823.75,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,29432,0.7242125984251968,11208,0.27578740157480314,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a516ed65ded1d98939,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1337,0.26318897637795274,5080,3392,0.6677165354330709,0,0.0,0.9193021676486244,4670.055011655012,0.9534448818897637,4843.5,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,40,127,8,40640,cross_model,29558,0.7273129921259842,11082,0.27268700787401573,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a644a1ffe3bc02f01e,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1401,0.27578740157480314,5080,3463,0.6816929133858268,0,0.0,0.9242289032052811,4695.082828282828,0.9566437007874016,4859.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,40,127,8,40640,cross_model,18790,0.4623523622047244,21850,0.5376476377952756,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08ae3430f704796fb489,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,207,0.04074803149606299,5080,1538,0.30275590551181103,0,0.0,0.7746338088857774,3935.1397491397493,0.8570620078740158,4353.875,Qwen/Qwen3.6-35B-A3B-FP8
chat,40,127,8,40640,cross_model,28344,0.6974409448818898,12296,0.3025590551181102,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08c8f1ae4ca8bd819a8a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1173,0.23090551181102362,5080,3201,0.6301181102362204,0,0.0,0.907801096541254,4611.629570429571,0.9463582677165354,4807.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,40,127,8,40640,cross_model,29221,0.7190206692913386,11419,0.28097933070866143,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08d902e0c3d70a68f540,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1253,0.2466535433070866,5080,3370,0.6633858267716536,0,0.0,0.9186749383599778,4666.868686868687,0.9532234251968504,4842.375,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,40,127,8,40640,cross_model,29364,0.7225393700787401,11276,0.27746062992125986,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,091705e70651d77aefc8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1363,0.26830708661417324,5080,3361,0.6616141732283465,0,0.0,0.9163528247780215,4655.07234987235,0.9513041338582677,4832.625,Qwen/Qwen3.6-35B-A3B-FP8
logs,40,127,8,40640,cross_model,28659,0.7051919291338583,11981,0.29480807086614175,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,09270f39b1e71042f791,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1264,0.24881889763779527,5080,3261,0.6419291338582677,0,0.0,0.9133791580248273,4639.966122766123,0.9501476377952756,4826.75,Qwen/Qwen3.6-35B-A3B-FP8
needle,40,127,8,40640,cross_model,28324,0.6969488188976378,12316,0.3030511811023622,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,092fb725ed92d83c270d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1198,0.2358267716535433,5080,3232,0.6362204724409449,0,0.0,0.9099037969904112,4622.311288711288,0.9476377952755906,4814.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,40,127,8,40640,cross_model,28964,0.7126968503937008,11676,0.2873031496062992,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,094af980d2e4560ac60c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1333,0.26240157480314963,5080,3309,0.6513779527559055,0,0.0,0.9153484573169611,4649.970163170163,0.9512303149606299,4832.25,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,40,127,8,40640,cross_model,28844,0.709744094488189,11796,0.290255905511811,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,098f8d40e91916047686,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1294,0.2547244094488189,5080,3323,0.6541338582677165,0,0.0,0.9092133282290763,4618.803707403707,0.9452755905511812,4802.0,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,40,127,8,40640,cross_model,30479,0.7499753937007874,10161,0.2500246062992126,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,09a5e6954731576a323b,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1524,0.3,5080,3638,0.7161417322834646,0,0.0,0.9313488785929731,4731.252303252303,0.9602854330708661,4878.25,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,40,127,8,40640,cross_model,30014,0.7385334645669291,10626,0.26146653543307086,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,09c942ef1a98da6659d1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1455,0.28641732283464566,5080,3459,0.6809055118110237,0,0.0,0.9237675972321642,4692.739393939394,0.9562746062992126,4857.875,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,40,127,8,40640,cross_model,29934,0.7365649606299213,10706,0.2634350393700787,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,0a1d8a7c087c9dc3d2cd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1425,0.28051181102362205,5080,3407,0.6706692913385827,0,0.0,0.9202467305223212,4674.853391053391,0.9539124015748032,4845.875,Qwen/Qwen3.6-35B-A3B-FP8
