category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_shape_match,sample_id,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
logs,40,127,8,40640,cross_model,28617,0.7041584645669291,12023,0.29584153543307085,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0250f87838b3c4e749b5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1218,0.23976377952755906,5080,3230,0.6358267716535433,0,0.0,0.9104014970156702,4624.839604839605,0.9480314960629921,4816.0,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,cross_model,29417,0.7238435039370079,11223,0.27615649606299214,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,027150b07a186d142ae6,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1350,0.265748031496063,5080,3382,0.665748031496063,0,0.0,0.9182041580466777,4664.477122877123,0.952755905511811,4840.0,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,cross_model,28664,0.7053149606299213,11976,0.2946850393700787,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,02a3fef10ad703b70508,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1257,0.24744094488188975,5080,3260,0.6417322834645669,0,0.0,0.9125411596277738,4635.709090909091,0.9495816929133858,4823.875,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,cross_model,26109,0.6424458661417323,14531,0.35755413385826773,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03475cd4ee88e0e9400a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,927,0.1824803149606299,5080,2873,0.5655511811023622,0,0.0,0.8771699123273926,4456.023154623154,0.9246801181102362,4697.375,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,cross_model,29555,0.7272391732283464,11085,0.27276082677165353,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0364b7d8d89c84a3bd6d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1400,0.2755905511811024,5080,3426,0.6744094488188976,0,0.0,0.9220583790662531,4684.056565656566,0.9553149606299213,4853.0,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,29377,0.722859251968504,11263,0.2771407480314961,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0394d59a86c26188b0e5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1326,0.2610236220472441,5080,3345,0.6584645669291339,0,0.0,0.9158808033611182,4652.674481074481,0.9511564960629921,4831.875,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,cross_model,29684,0.7304133858267716,10956,0.2695866141732283,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03abe1c0830e3621b532,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1403,0.2761811023622047,5080,3452,0.6795275590551181,0,0.0,0.9213497438694288,4680.4566988566985,0.9542814960629922,4847.75,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,cross_model,28101,0.6914616141732284,12539,0.3085383858267717,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03adb09fa2be78c52cff,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1163,0.22893700787401575,5080,3171,0.6242125984251968,0,0.0,0.9064209019327131,4604.618181818182,0.9457677165354331,4804.5,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,28601,0.7037647637795276,12039,0.29623523622047243,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03be0a1c2e15e0e45156,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1236,0.24330708661417322,5080,3272,0.6440944881889764,0,0.0,0.9115096452104324,4630.468997668998,0.948523622047244,4818.5,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,cross_model,28152,0.6927165354330709,12488,0.3072834645669291,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03c274dea50b8653f42a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1163,0.22893700787401575,5080,3261,0.6419291338582677,0,0.0,0.9099696541428823,4622.645843045843,0.9476377952755906,4814.0,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,cross_model,21127,0.5198572834645669,19513,0.48014271653543306,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03d767a5e1b20a947895,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,387,0.07618110236220473,5080,1954,0.3846456692913386,0,0.0,0.8087416607889049,4108.407636807637,0.8783956692913386,4462.25,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,cross_model,29180,0.718011811023622,11460,0.28198818897637795,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,043a64a79e93471ae3d3,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1312,0.25826771653543307,5080,3311,0.6517716535433071,0,0.0,0.9143433207212734,4644.864069264069,0.9503444881889764,4827.75,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,cross_model,29011,0.713853346456693,11629,0.2861466535433071,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0458db6cb441016028c1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1322,0.26023622047244094,5080,3303,0.6501968503937008,0,0.0,0.9139705395217205,4642.970340770341,0.9499507874015748,4825.75,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,cross_model,31428,0.7733267716535434,9212,0.2266732283464567,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,052429e5e8da268aba0c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1721,0.3387795275590551,5080,3738,0.7358267716535433,0,0.0,0.9383711127018213,4766.925252525252,0.9648868110236221,4901.625,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,27760,0.6830708661417323,12880,0.3169291338582677,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0535c319f96a2e59930c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1108,0.21811023622047243,5080,3078,0.6059055118110236,0,0.0,0.8999269759112279,4571.629037629038,0.9410679133858267,4780.625,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,30060,0.7396653543307087,10580,0.2603346456692913,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,053a2c30dc8141a42ebd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1512,0.29763779527559053,5080,3600,0.7086614173228346,0,0.0,0.9291719129514405,4720.193317793318,0.9590551181102362,4872.0,Qwen/Qwen3.6-35B-A3B
mixed_language,40,97,8,31040,cross_model,23781,0.7661404639175258,7259,0.23385953608247423,129,True,97,98,32,32,0,"[129, 40, 8]",0,True,32,True,98,129,32,0,0,32,"[98, 40, 8]",1,False,0550f5a69608c8b20c6c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,97,3880,1253,0.3229381443298969,3880,2756,0.7103092783505155,0,0.0,0.932346141830678,3617.5030303030303,0.9614368556701031,3730.375,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,cross_model,28508,0.7014763779527559,12132,0.2985236220472441,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05736d3838eb45691aa1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1275,0.25098425196850394,5080,3168,0.6236220472440945,0,0.0,0.8992701436795925,4568.29232989233,0.9398375984251969,4774.375,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,cross_model,28923,0.7116879921259842,11717,0.28831200787401573,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05896e4c2e31c0463be8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1367,0.26909448818897636,5080,3324,0.6543307086614173,0,0.0,0.9049939998758895,4597.369519369519,0.9415600393700787,4783.125,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,cross_model,27864,0.6856299212598426,12776,0.3143700787401575,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0593f0e9c85452fe8e24,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1118,0.2200787401574803,5080,3134,0.6169291338582678,0,0.0,0.9033068593698514,4588.798845598845,0.9436515748031497,4793.75,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,cross_model,28994,0.7134350393700788,11646,0.28656496062992126,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,05cb08913232321b25ad,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1264,0.24881889763779527,5080,3297,0.6490157480314961,0,0.0,0.9140419423096587,4643.333066933067,0.9501722440944882,4826.875,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,cross_model,29046,0.7147145669291338,11594,0.2852854330708661,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,066466fff38704063913,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1375,0.2706692913385827,5080,3334,0.6562992125984252,0,0.0,0.9098853989405171,4622.217826617827,0.9457185039370078,4804.25,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,cross_model,28761,0.7077017716535433,11879,0.2922982283464567,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,067a5b649600bb1d1857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1289,0.253740157480315,5080,3264,0.6425196850393701,0,0.0,0.9105655674159611,4625.673082473082,0.9479576771653543,4815.625,Qwen/Qwen3.6-35B-A3B
summarization,40,127,8,40640,cross_model,28630,0.7044783464566929,12010,0.29552165354330706,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,False,06a9a91525cb5e2f7857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1211,0.23838582677165354,5080,3237,0.6372047244094489,0,0.0,0.9085610671043742,4615.490220890221,0.9463582677165354,4807.5,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,cross_model,31398,0.7725885826771653,9242,0.22741141732283465,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,06b3454c80bf47dde168,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1718,0.33818897637795275,5080,3738,0.7358267716535433,0,0.0,0.9358839279705422,4754.290354090354,0.9625492125984252,4889.75,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,cross_model,30031,0.7389517716535433,10609,0.2610482283464567,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,071a13009e9aea8f5165,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1434,0.28228346456692915,5080,3491,0.6872047244094488,0,0.0,0.9253392189612664,4700.723232323232,0.957234251968504,4862.75,Qwen/Qwen3.6-35B-A3B
mixed_language,40,89,8,28480,cross_model,21380,0.7507022471910112,7100,0.24929775280898878,121,True,89,90,32,32,0,"[121, 40, 8]",0,True,32,True,90,121,32,0,0,32,"[90, 40, 8]",1,False,0736935a3f57cdd1e037,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,89,3560,1090,0.3061797752808989,3560,2482,0.6971910112359551,0,0.0,0.9289342866870958,3307.0060606060606,0.9594452247191011,3415.625,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,cross_model,27704,0.6816929133858268,12936,0.31830708661417323,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,074ec475ad3f56370376,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1062,0.20905511811023622,5080,3116,0.6133858267716535,0,0.0,0.9033075760634816,4588.8024864024865,0.9438484251968504,4794.75,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,cross_model,28791,0.7084399606299212,11849,0.29156003937007874,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0762b3cc828308f2763c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1234,0.24291338582677166,5080,3222,0.6342519685039371,0,0.0,0.9103212098487691,4624.431746031746,0.9481791338582677,4816.75,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,cross_model,19048,0.4687007874015748,21592,0.5312992125984252,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,083c33f4bd275d391520,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,214,0.04212598425196851,5080,1512,0.29763779527559053,0,0.0,0.7722799204295268,3923.1819957819957,0.8527312992125984,4331.875,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,28247,0.6950541338582678,12393,0.3049458661417323,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,089c4d555dc2fc5c1001,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1194,0.23503937007874015,5080,3227,0.635236220472441,0,0.0,0.9062756054094637,4603.880075480076,0.9449557086614173,4800.375,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,30007,0.7383612204724409,10633,0.26163877952755904,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a516ed65ded1d98939,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1454,0.2862204724409449,5080,3484,0.6858267716535433,0,0.0,0.9235876109891857,4691.825063825064,0.9558070866141732,4855.5,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,cross_model,29555,0.7272391732283464,11085,0.27276082677165353,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a644a1ffe3bc02f01e,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1372,0.2700787401574803,5080,3429,0.675,0,0.0,0.9225045732919749,4686.323232323232,0.9555856299212598,4854.375,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,cross_model,18621,0.4581938976377953,22019,0.5418061023622047,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08ae3430f704796fb489,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,194,0.03818897637795276,5080,1466,0.28858267716535435,0,0.0,0.7664117990495942,3893.371939171939,0.8487204724409448,4311.5,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,cross_model,26816,0.6598425196850394,13824,0.3401574803149606,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08c8f1ae4ca8bd819a8a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1004,0.19763779527559056,5080,2944,0.5795275590551181,0,0.0,0.8870003924334634,4505.961993561994,0.9315698818897638,4732.375,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,cross_model,27937,0.6874261811023622,12703,0.3125738188976378,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08d902e0c3d70a68f540,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1137,0.22381889763779528,5080,3184,0.6267716535433071,0,0.0,0.904032752024878,4592.48638028638,0.9434793307086614,4792.875,Qwen/Qwen3.6-35B-A3B
mixed_language,40,127,8,40640,cross_model,29385,0.7230561023622047,11255,0.27694389763779526,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,091705e70651d77aefc8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1351,0.2659448818897638,5080,3392,0.6677165354330709,0,0.0,0.9162233435855484,4654.414585414585,0.950738188976378,4829.75,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,cross_model,28353,0.6976624015748032,12287,0.30233759842519686,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,09270f39b1e71042f791,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1228,0.24173228346456693,5080,3204,0.6307086614173228,0,0.0,0.9076179113974389,4610.69898989899,0.9463582677165354,4807.5,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,cross_model,28440,0.6998031496062992,12200,0.3001968503937008,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,092fb725ed92d83c270d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1160,0.2283464566929134,5080,3221,0.6340551181102362,0,0.0,0.9111278135687584,4628.529292929293,0.9488681102362204,4820.25,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,cross_model,29958,0.7371555118110236,10682,0.2628444881889764,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,094af980d2e4560ac60c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1450,0.2854330708661417,5080,3496,0.6881889763779527,0,0.0,0.924851666268989,4698.246464646465,0.9568159448818898,4860.625,Qwen/Qwen3.6-35B-A3B
mixed_language,40,127,8,40640,cross_model,29181,0.7180364173228346,11459,0.28196358267716537,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,098f8d40e91916047686,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1333,0.26240157480314963,5080,3399,0.6690944881889764,0,0.0,0.9176702824734322,4661.765034965035,0.9520423228346456,4836.375,Qwen/Qwen3.6-35B-A3B
mixed_language,40,87,8,27840,cross_model,20797,0.7470186781609195,7043,0.25298132183908045,119,True,87,88,32,32,0,"[119, 40, 8]",0,True,32,True,88,119,32,0,0,32,"[88, 40, 8]",1,False,09a5e6954731576a323b,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,87,3480,1044,0.3,3480,2431,0.6985632183908046,0,0.0,0.9276895390688494,3228.359595959596,0.9584410919540229,3335.375,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,cross_model,30371,0.7473179133858268,10269,0.25268208661417324,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,09c942ef1a98da6659d1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1487,0.29271653543307086,5080,3509,0.690748031496063,0,0.0,0.9266949935453873,4707.610567210567,0.9580462598425197,4866.875,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,cross_model,29588,0.7280511811023622,11052,0.2719488188976378,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,0a1d8a7c087c9dc3d2cd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,5080,1395,0.27460629921259844,5080,3415,0.672244094488189,0,0.0,0.9175254753994911,4661.029415029415,0.9511564960629921,4831.875,Qwen/Qwen3.6-35B-A3B
