category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_common_layers,raw_shape_match,sample_id,selected_layers,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
json_structured,1,127,8,1016,cross_model,907,0.8927165354330708,109,0.10728346456692914,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,0394d59a86c26188b0e5,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,76,0.5984251968503937,127,111,0.8740157480314961,76,0.5984251968503937,0.9720034995625547,123.44444444444444,0.984251968503937,125.0,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,cross_model,883,0.8690944881889764,133,0.1309055118110236,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03abe1c0830e3621b532,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,67,0.5275590551181102,127,110,0.8661417322834646,67,0.5275590551181102,0.9702537182852145,123.22222222222223,0.9832677165354331,124.875,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,cross_model,901,0.8868110236220472,115,0.11318897637795275,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03adb09fa2be78c52cff,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,76,0.5984251968503937,127,114,0.8976377952755905,76,0.5984251968503937,0.9758530183727034,123.93333333333334,0.9862204724409449,125.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,895,0.8809055118110236,121,0.11909448818897637,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03be0a1c2e15e0e45156,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,74,0.5826771653543307,127,113,0.889763779527559,74,0.5826771653543307,0.9755030621172355,123.88888888888889,0.9862204724409449,125.25,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,cross_model,888,0.8740157480314961,128,0.12598425196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03c274dea50b8653f42a,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,68,0.5354330708661418,127,115,0.905511811023622,68,0.5354330708661418,0.9790026246719161,124.33333333333333,0.9881889763779528,125.5,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,cross_model,833,0.8198818897637795,183,0.18011811023622049,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,03d767a5e1b20a947895,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,56,0.4409448818897638,127,100,0.7874015748031497,56,0.4409448818897638,0.9527559055118112,121.0,0.9734251968503937,123.625,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,cross_model,928,0.9133858267716536,88,0.08661417322834646,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,043a64a79e93471ae3d3,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,81,0.6377952755905512,127,117,0.9212598425196851,81,0.6377952755905512,0.9825021872265967,124.77777777777777,0.9901574803149606,125.75,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,127,8,1016,cross_model,890,0.8759842519685039,126,0.12401574803149606,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0458db6cb441016028c1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,72,0.5669291338582677,127,111,0.8740157480314961,72,0.5669291338582677,0.9720034995625548,123.44444444444444,0.984251968503937,125.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,cross_model,893,0.8789370078740157,123,0.12106299212598425,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,052429e5e8da268aba0c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,72,0.5669291338582677,127,115,0.905511811023622,72,0.5669291338582677,0.9790026246719161,124.33333333333333,0.9881889763779528,125.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,895,0.8809055118110236,121,0.11909448818897637,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0535c319f96a2e59930c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,74,0.5826771653543307,127,111,0.8740157480314961,74,0.5826771653543307,0.9720034995625548,123.44444444444444,0.984251968503937,125.0,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,911,0.8966535433070866,105,0.10334645669291338,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,053a2c30dc8141a42ebd,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,77,0.6062992125984252,127,118,0.9291338582677166,77,0.6062992125984252,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,91,8,728,cross_model,656,0.9010989010989011,72,0.0989010989010989,123,True,91,92,32,32,0,"[123, 40, 8]",0,True,32,True,92,123,32,0,0,32,"[92, 40, 8]",1,40,False,0550f5a69608c8b20c6c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,91,91,62,0.6813186813186813,91,83,0.9120879120879121,62,0.6813186813186813,0.9804639804639804,89.22222222222223,0.989010989010989,90.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,cross_model,932,0.9173228346456693,84,0.08267716535433071,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,05736d3838eb45691aa1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,86,0.6771653543307087,127,116,0.9133858267716536,86,0.6771653543307087,0.9807524059492565,124.55555555555556,0.9891732283464567,125.625,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,cross_model,912,0.8976377952755905,104,0.10236220472440945,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,05896e4c2e31c0463be8,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,83,0.6535433070866141,127,115,0.905511811023622,83,0.6535433070866141,0.9790026246719161,124.33333333333333,0.9881889763779528,125.5,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,cross_model,904,0.889763779527559,112,0.11023622047244094,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0593f0e9c85452fe8e24,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,78,0.6141732283464567,127,118,0.9291338582677166,78,0.6141732283464567,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,cross_model,900,0.8858267716535433,116,0.1141732283464567,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,05cb08913232321b25ad,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,74,0.5826771653543307,127,112,0.8818897637795275,74,0.5826771653543307,0.9737532808398951,123.66666666666667,0.985236220472441,125.125,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,cross_model,927,0.9124015748031497,89,0.08759842519685039,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,066466fff38704063913,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,87,0.6850393700787402,127,120,0.9448818897637795,87,0.6850393700787402,0.9877515310586177,125.44444444444444,0.9931102362204725,126.125,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,cross_model,934,0.9192913385826772,82,0.08070866141732283,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,067a5b649600bb1d1857,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,90,0.7086614173228346,127,117,0.9212598425196851,90,0.7086614173228346,0.9825021872265967,124.77777777777777,0.9901574803149606,125.75,Qwen/Qwen3.6-35B-A3B-FP8
summarization,1,127,8,1016,cross_model,924,0.9094488188976378,92,0.09055118110236221,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,40,False,06a9a91525cb5e2f7857,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,88,0.6929133858267716,127,119,0.937007874015748,88,0.6929133858267716,0.9860017497812774,125.22222222222223,0.9921259842519685,126.0,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,104,8,832,cross_model,743,0.8930288461538461,89,0.10697115384615384,136,True,104,105,32,32,0,"[136, 40, 8]",0,True,32,True,105,136,32,0,0,32,"[105, 40, 8]",1,40,False,06b3454c80bf47dde168,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,104,104,63,0.6057692307692307,104,95,0.9134615384615384,63,0.6057692307692307,0.9807692307692307,102.0,0.9891826923076923,102.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,cross_model,927,0.9124015748031497,89,0.08759842519685039,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,071a13009e9aea8f5165,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,86,0.6771653543307087,127,118,0.9291338582677166,86,0.6771653543307087,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,cross_model,891,0.8769685039370079,125,0.12303149606299213,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0736935a3f57cdd1e037,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,73,0.5748031496062992,127,110,0.8661417322834646,73,0.5748031496062992,0.9688538932633421,123.04444444444445,0.9822834645669292,124.75,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,cross_model,881,0.8671259842519685,135,0.1328740157480315,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,074ec475ad3f56370376,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,72,0.5669291338582677,127,112,0.8818897637795275,72,0.5669291338582677,0.9737532808398952,123.66666666666667,0.985236220472441,125.125,Qwen/Qwen3.6-35B-A3B-FP8
code,1,127,8,1016,cross_model,896,0.8818897637795275,120,0.11811023622047244,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,0762b3cc828308f2763c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,80,0.6299212598425197,127,118,0.9291338582677166,80,0.6299212598425197,0.9828521434820647,124.82222222222222,0.9901574803149606,125.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,cross_model,742,0.7303149606299213,274,0.26968503937007876,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,083c33f4bd275d391520,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,42,0.33070866141732286,127,88,0.6929133858267716,42,0.33070866141732286,0.9317585301837273,118.33333333333333,0.9616141732283464,122.125,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,899,0.8848425196850394,117,0.11515748031496063,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,089c4d555dc2fc5c1001,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,81,0.6377952755905512,127,112,0.8818897637795275,81,0.6377952755905512,0.973753280839895,123.66666666666667,0.985236220472441,125.125,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,893,0.8789370078740157,123,0.12106299212598425,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,08a516ed65ded1d98939,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,71,0.5590551181102362,127,114,0.8976377952755905,71,0.5590551181102362,0.9772528433945757,124.11111111111111,0.9872047244094488,125.375,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,cross_model,914,0.8996062992125984,102,0.10039370078740158,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,08a644a1ffe3bc02f01e,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,77,0.6062992125984252,127,111,0.8740157480314961,77,0.6062992125984252,0.9720034995625547,123.44444444444444,0.984251968503937,125.0,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,1,127,8,1016,cross_model,914,0.8996062992125984,102,0.10039370078740158,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08ae3430f704796fb489,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,81,0.6377952755905512,127,117,0.9212598425196851,81,0.6377952755905512,0.9825021872265967,124.77777777777777,0.9901574803149606,125.75,Qwen/Qwen3.6-35B-A3B-FP8
chat,1,127,8,1016,cross_model,907,0.8927165354330708,109,0.10728346456692914,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08c8f1ae4ca8bd819a8a,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,76,0.5984251968503937,127,118,0.9291338582677166,76,0.5984251968503937,0.984251968503937,125.0,0.9911417322834646,125.875,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,1,127,8,1016,cross_model,897,0.8828740157480315,119,0.1171259842519685,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,08d902e0c3d70a68f540,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,76,0.5984251968503937,127,117,0.9212598425196851,76,0.5984251968503937,0.9811023622047244,124.6,0.9891732283464567,125.625,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,cross_model,886,0.8720472440944882,130,0.1279527559055118,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,091705e70651d77aefc8,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,66,0.5196850393700787,127,110,0.8661417322834646,66,0.5196850393700787,0.9702537182852145,123.22222222222223,0.9832677165354331,124.875,Qwen/Qwen3.6-35B-A3B-FP8
logs,1,127,8,1016,cross_model,889,0.875,127,0.125,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,09270f39b1e71042f791,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,70,0.5511811023622047,127,112,0.8818897637795275,70,0.5511811023622047,0.9737532808398951,123.66666666666667,0.985236220472441,125.125,Qwen/Qwen3.6-35B-A3B-FP8
needle,1,127,8,1016,cross_model,891,0.8769685039370079,125,0.12303149606299213,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,092fb725ed92d83c270d,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,75,0.5905511811023622,127,119,0.937007874015748,75,0.5905511811023622,0.9860017497812774,125.22222222222223,0.9921259842519685,126.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,cross_model,915,0.9005905511811023,101,0.09940944881889764,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,094af980d2e4560ac60c,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,82,0.6456692913385826,127,116,0.9133858267716536,82,0.6456692913385826,0.9807524059492565,124.55555555555556,0.9891732283464567,125.625,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,127,8,1016,cross_model,906,0.8917322834645669,110,0.10826771653543307,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,098f8d40e91916047686,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,73,0.5748031496062992,127,106,0.8346456692913385,73,0.5748031496062992,0.9632545931758529,122.33333333333333,0.9793307086614174,124.375,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,1,88,8,704,cross_model,632,0.8977272727272727,72,0.10227272727272728,120,True,88,89,32,32,0,"[120, 40, 8]",0,True,32,True,89,120,32,0,0,32,"[89, 40, 8]",1,40,False,09a5e6954731576a323b,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,88,88,55,0.625,88,80,0.9090909090909091,55,0.625,0.9797979797979799,86.22222222222223,0.9886363636363636,87.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,1,127,8,1016,cross_model,928,0.9133858267716536,88,0.08661417322834646,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,40,False,09c942ef1a98da6659d1,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,87,0.6850393700787402,127,115,0.905511811023622,87,0.6850393700787402,0.9790026246719161,124.33333333333333,0.9881889763779528,125.5,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,1,127,8,1016,cross_model,898,0.8838582677165354,118,0.11614173228346457,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,40,False,0a1d8a7c087c9dc3d2cd,0,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,127,76,0.5984251968503937,127,112,0.8818897637795275,76,0.5984251968503937,0.973753280839895,123.66666666666667,0.985236220472441,125.125,Qwen/Qwen3.6-35B-A3B-FP8
