category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_shape_match,sample_id,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
logs,40,127,8,40640,same_model,33503,0.824384842519685,7137,0.17561515748031495,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0250f87838b3c4e749b5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2391,0.47066929133858265,5080,4085,0.8041338582677166,0,0.0,0.9548421220074763,4850.59797979798,0.9743602362204724,4949.75,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,same_model,33544,0.8253937007874016,7096,0.17460629921259843,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,027150b07a186d142ae6,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2404,0.4732283464566929,5080,3975,0.78248031496063,0,0.0,0.9486685755189692,4819.236363636363,0.9706692913385827,4931.0,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,same_model,31920,0.7854330708661418,8720,0.21456692913385828,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,02a3fef10ad703b70508,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2004,0.39448818897637794,5080,3752,0.7385826771653543,0,0.0,0.937881173944166,4764.436363636363,0.9644438976377953,4899.375,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,same_model,32054,0.78873031496063,8586,0.21126968503937008,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03475cd4ee88e0e9400a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2152,0.42362204724409447,5080,3787,0.7454724409448819,0,0.0,0.9351224540988322,4750.422066822067,0.9610728346456693,4882.25,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,same_model,33366,0.821013779527559,7274,0.17898622047244095,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0364b7d8d89c84a3bd6d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2370,0.46653543307086615,5080,4009,0.7891732283464566,0,0.0,0.9506140141573212,4829.1191919191915,0.9718503937007874,4937.0,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,33489,0.8240403543307087,7151,0.17595964566929134,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,0394d59a86c26188b0e5,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2343,0.4612204724409449,5080,3980,0.7834645669291339,0,0.0,0.9487860520931387,4819.833144633145,0.9706200787401574,4930.75,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,same_model,34123,0.839640748031496,6517,0.16035925196850392,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03abe1c0830e3621b532,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2634,0.518503937007874,5080,4071,0.8013779527559055,0,0.0,0.9502779329157284,4827.411899211899,0.9705216535433071,4930.25,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,same_model,33013,0.8123277559055118,7627,0.18767224409448818,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03adb09fa2be78c52cff,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2257,0.44429133858267716,5080,3968,0.7811023622047244,0,0.0,0.9478978764018136,4815.321212121212,0.9701033464566929,4928.125,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,32787,0.8067667322834645,7853,0.19323326771653543,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03be0a1c2e15e0e45156,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2245,0.4419291338582677,5080,3935,0.7746062992125984,0,0.0,0.946521116678597,4808.327272727272,0.9694143700787402,4924.625,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,same_model,32793,0.8069143700787401,7847,0.19308562992125985,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03c274dea50b8653f42a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2234,0.4397637795275591,5080,3934,0.7744094488188976,0,0.0,0.9474986081285294,4813.292929292929,0.9701033464566929,4928.125,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,same_model,25382,0.6245570866141732,15258,0.37544291338582675,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,03d767a5e1b20a947895,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,952,0.18740157480314962,5080,2668,0.5251968503937008,0,0.0,0.8633408323959505,4385.771428571428,0.9152805118110237,4649.625,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,same_model,32466,0.7988681102362205,8174,0.20113188976377952,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,043a64a79e93471ae3d3,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2180,0.42913385826771655,5080,3792,0.7464566929133858,0,0.0,0.9397454863596596,4773.9070707070705,0.9655265748031496,4904.875,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,same_model,33034,0.8128444881889764,7606,0.18715551181102363,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0458db6cb441016028c1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2331,0.45885826771653543,5080,3858,0.7594488188976378,0,0.0,0.9425010859656531,4787.905516705517,0.9669783464566929,4912.25,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,same_model,34745,0.8549458661417323,5895,0.1450541338582677,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,052429e5e8da268aba0c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2700,0.531496062992126,5080,4191,0.825,0,0.0,0.9598417243299133,4875.99595959596,0.9772145669291339,4964.25,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,32894,0.8093996062992126,7746,0.1906003937007874,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0535c319f96a2e59930c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2267,0.44625984251968503,5080,3907,0.7690944881889764,0,0.0,0.9449897521551065,4800.547940947941,0.9684793307086614,4919.875,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,34342,0.8450295275590551,6298,0.1549704724409449,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,053a2c30dc8141a42ebd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2615,0.514763779527559,5080,4191,0.825,0,0.0,0.959339059890241,4873.442424242424,0.9768700787401575,4962.5,Qwen/Qwen3.6-35B-A3B
mixed_language,40,91,8,29120,same_model,24605,0.8449519230769231,4515,0.15504807692307693,123,True,91,92,32,32,0,"[123, 40, 8]",0,True,32,True,92,123,32,0,0,32,"[92, 40, 8]",1,False,0550f5a69608c8b20c6c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,91,3640,1844,0.5065934065934066,3640,2963,0.814010989010989,0,0.0,0.9572270586556302,3484.3064935064936,0.9756524725274726,3551.375,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,same_model,33006,0.8121555118110236,7634,0.18784448818897637,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05736d3838eb45691aa1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2329,0.45846456692913384,5080,3846,0.7570866141732283,0,0.0,0.9392573480762456,4771.427328227328,0.9644931102362204,4899.625,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,same_model,33321,0.8199064960629922,7319,0.18009350393700788,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,05896e4c2e31c0463be8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2469,0.4860236220472441,5080,3962,0.7799212598425197,0,0.0,0.9421122534508362,4785.9302475302475,0.9647883858267716,4901.125,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,same_model,32817,0.8075049212598425,7823,0.19249507874015748,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0593f0e9c85452fe8e24,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2253,0.443503937007874,5080,3903,0.7683070866141732,0,0.0,0.9438433395126308,4794.724164724164,0.9675935039370078,4915.375,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,same_model,33206,0.8170767716535433,7434,0.1829232283464567,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,05cb08913232321b25ad,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2318,0.4562992125984252,5080,3949,0.7773622047244094,0,0.0,0.947353547589768,4812.556021756021,0.9698572834645669,4926.875,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,same_model,33193,0.8167568897637796,7447,0.18324311023622047,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,066466fff38704063913,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2410,0.4744094488188976,5080,3967,0.7809055118110236,0,0.0,0.9432472776567264,4791.69617049617,0.9656988188976378,4905.75,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,same_model,33264,0.818503937007874,7376,0.18149606299212598,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,False,067a5b649600bb1d1857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2355,0.46358267716535434,5080,4033,0.7938976377952756,0,0.0,0.95157003101885,4833.975757575758,0.972367125984252,4939.625,Qwen/Qwen3.6-35B-A3B
summarization,40,127,8,40640,same_model,33173,0.8162647637795276,7467,0.18373523622047244,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,False,06a9a91525cb5e2f7857,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2349,0.4624015748031496,5080,3919,0.7714566929133858,0,0.0,0.9436712937106639,4793.850172050172,0.9670275590551181,4912.5,Qwen/Qwen3.6-35B-A3B
logs,40,104,8,33280,same_model,28508,0.856610576923077,4772,0.14338942307692307,136,True,104,105,32,32,0,"[136, 40, 8]",0,True,32,True,105,136,32,0,0,32,"[105, 40, 8]",1,False,06b3454c80bf47dde168,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,104,4160,2200,0.5288461538461539,4160,3523,0.846875,0,0.0,0.9650611888111889,4014.6545454545453,0.9801983173076924,4077.625,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,same_model,34325,0.844611220472441,6315,0.15538877952755906,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,071a13009e9aea8f5165,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2590,0.5098425196850394,5080,4121,0.8112204724409449,0,0.0,0.9564455579416211,4858.743434343434,0.9752706692913385,4954.375,Qwen/Qwen3.6-35B-A3B
mixed_language,40,127,8,40640,same_model,34631,0.8521407480314961,6009,0.14785925196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0736935a3f57cdd1e037,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2665,0.5246062992125984,5080,4182,0.823228346456693,0,0.0,0.9593780322914183,4873.640404040404,0.9769438976377953,4962.875,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,same_model,32254,0.7936515748031496,8386,0.2063484251968504,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,074ec475ad3f56370376,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2128,0.4188976377952756,5080,3845,0.7568897637795275,0,0.0,0.9424139028076036,4787.462626262626,0.9670767716535433,4912.75,Qwen/Qwen3.6-35B-A3B
code,40,127,8,40640,same_model,33343,0.8204478346456693,7297,0.17955216535433072,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,0762b3cc828308f2763c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2428,0.4779527559055118,5080,3942,0.775984251968504,0,0.0,0.9432558823503704,4791.739882339883,0.9662893700787402,4908.75,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,same_model,22339,0.5496801181102362,18301,0.4503198818897638,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,083c33f4bd275d391520,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,629,0.12381889763779527,5080,2173,0.42775590551181103,0,0.0,0.8186785043477959,4158.886802086802,0.8830954724409449,4486.125,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,32280,0.7942913385826772,8360,0.20570866141732283,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,089c4d555dc2fc5c1001,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2145,0.422244094488189,5080,3810,0.75,0,0.0,0.9389849695361506,4770.043645243645,0.9646899606299213,4900.625,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,33504,0.8244094488188977,7136,0.17559055118110237,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a516ed65ded1d98939,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2334,0.4594488188976378,5080,3986,0.7846456692913386,0,0.0,0.9493136085262069,4822.513131313131,0.9710383858267716,4932.875,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,same_model,32966,0.8111712598425197,7674,0.1888287401574803,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,08a644a1ffe3bc02f01e,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2264,0.4456692913385827,5080,3941,0.7757874015748032,0,0.0,0.9467374532728863,4809.4262626262625,0.9695127952755905,4925.125,Qwen/Qwen3.6-35B-A3B
math_numeric,40,127,8,40640,same_model,34166,0.8406988188976378,6474,0.15930118110236222,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08ae3430f704796fb489,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2513,0.49468503937007874,5080,4063,0.7998031496062992,0,0.0,0.9533389008192159,4842.961616161616,0.9734251968503937,4945.0,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,same_model,31516,0.775492125984252,9124,0.22450787401574804,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08c8f1ae4ca8bd819a8a,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,1991,0.3919291338582677,5080,3754,0.738976377952756,0,0.0,0.9356070176542617,4752.883649683649,0.9626476377952756,4890.25,Qwen/Qwen3.6-35B-A3B
json_structured,40,127,8,40640,same_model,32779,0.8065698818897638,7861,0.19343011811023622,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,08d902e0c3d70a68f540,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2188,0.43070866141732284,5080,3930,0.7736220472440944,0,0.0,0.9464333217089123,4807.881274281274,0.9693651574803149,4924.375,Qwen/Qwen3.6-35B-A3B
mixed_language,40,127,8,40640,same_model,33866,0.8333169291338582,6774,0.16668307086614173,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,091705e70651d77aefc8,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2493,0.490748031496063,5080,4101,0.8072834645669291,0,0.0,0.9537612606116543,4845.107203907204,0.9732283464566929,4944.0,Qwen/Qwen3.6-35B-A3B
logs,40,127,8,40640,same_model,32047,0.7885580708661417,8593,0.21144192913385826,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,09270f39b1e71042f791,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2060,0.40551181102362205,5080,3796,0.747244094488189,0,0.0,0.9399777300564702,4775.086868686869,0.965625,4905.375,Qwen/Qwen3.6-35B-A3B
needle,40,127,8,40640,same_model,32945,0.8106545275590551,7695,0.18934547244094488,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,092fb725ed92d83c270d,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2255,0.4438976377952756,5080,3935,0.7746062992125984,0,0.0,0.947866857551897,4815.163636363636,0.9703740157480315,4929.5,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,same_model,32293,0.7946112204724409,8347,0.20538877952755905,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,094af980d2e4560ac60c,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2174,0.4279527559055118,5080,3850,0.7578740157480315,0,0.0,0.9416041875884396,4783.349272949273,0.9662647637795275,4908.625,Qwen/Qwen3.6-35B-A3B
mixed_language,40,127,8,40640,same_model,33493,0.8241387795275591,7147,0.17586122047244093,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,False,098f8d40e91916047686,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2404,0.4732283464566929,5080,4037,0.7946850393700787,0,0.0,0.950440888944826,4828.239715839716,0.9714074803149606,4934.75,Qwen/Qwen3.6-35B-A3B
mixed_language,40,88,8,28160,same_model,23799,0.8451349431818181,4361,0.15486505681818183,120,True,88,89,32,32,0,"[120, 40, 8]",0,True,32,True,89,120,32,0,0,32,"[89, 40, 8]",1,False,09a5e6954731576a323b,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,88,3520,1816,0.5159090909090909,3520,2906,0.8255681818181818,0,0.0,0.959933425160698,3378.9656565656564,0.9772727272727273,3440.0,Qwen/Qwen3.6-35B-A3B
short_qa,40,127,8,40640,same_model,34169,0.8407726377952756,6471,0.15922736220472442,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,09c942ef1a98da6659d1,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2562,0.5043307086614173,5080,4101,0.8072834645669291,0,0.0,0.9554720432673188,4853.79797979798,0.9747047244094488,4951.5,Qwen/Qwen3.6-35B-A3B
low_margin,40,127,8,40640,same_model,33182,0.8164862204724409,7458,0.18351377952755907,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,False,0a1d8a7c087c9dc3d2cd,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2297,0.45216535433070865,5080,3956,0.778740157480315,0,0.0,0.9466684278101601,4809.075613275613,0.9689714566929134,4922.375,Qwen/Qwen3.6-35B-A3B
chat,40,127,8,40640,same_model,33703,0.8293061023622047,6937,0.17069389763779527,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,False,0a2fd3a1b824cf221369,expected_aligned_shape,Qwen/Qwen3.6-35B-A3B,ok,32,127,5080,2521,0.496259842519685,5080,4030,0.7933070866141733,0,0.0,0.9501068310517131,4826.542701742702,0.9710875984251969,4933.125,Qwen/Qwen3.6-35B-A3B
